4445,forty thousand five ninths,40005 / 9,6
4446,forty thousand fourteen ninths,40014 / 9,7
4447,forty thousand twenty-three ninths,40023 / 9,8
4448,eight times five thousand four ninths,8 * 5004 / 9,7
4449,forty thousand forty-one ninths,40041 / 9,8
4450,fifty times eighty-nine,50 * 89,6
4451,forty thousand fifty-nine ninths,40059 / 9,8
4452,fifty-three times eighty-four,53 * 84,7
4453,eight thousand nine hundred six halves,8906 / 2,8
4454,six times nine cubed plus eighty,6 * 9 ³ + 80,7
4455,fifty-five times nine squared,55 * 9 ²,6
4456,sixty-six squared plus ten squared,66 ² + 10 ²,7
4457,four squared cubed plus nineteen squared,(4 ²) ³ + 19 ²,7
4458,fifty-five times nine squared plus three,55 * 9 ² + 3,8
4459,thirteen times seven cubed,13 * 7 ³,6
4460,thirty cubed sixths minus forty,30 ³ / 6 - 40,8
4461,thirteen times seven cubed plus two,13 * 7 ³ + 2,8
4462,fifty-eight thousand six thirteenths,58006 / 13,8
4463,thirteen times seven cubed plus four,13 * 7 ³ + 4,8
4464,thirty-one times twelve squared,31 * 12 ²,6
4465,ninety-four halves times ninety-five,94 / 2 * 95,8
4466,twenty-two times two hundred three,22 * 203,8
4467,thirty-one times twelve squared plus three,31 * 12 ² + 3,8
4468,thirty-one times twelve squared plus four,31 * 12 ² + 4,8
4469,forty-one times one hundred nine,41 * 109,8
4470,thirty cubed sixths minus thirty,30 ³ / 6 - 30,8
4471,thirteen times seven cubed plus twelve,13 * 7 ³ + 12,8
4472,fourteen cubed plus twelve cubed,14 ³ + 12 ³,6
4473,thirty cubed sixths minus three cubed,30 ³ / 6 - 3 ³,8
4474,six times nine cubed plus ten squared,6 * 9 ³ + 10 ²,7
4475,thirty cubed sixths minus five squared,30 ³ / 6 - 5 ²,8
4476,fourteen cubed plus twelve cubed plus four,14 ³ + 12 ³ + 4,8
4477,sixty-seven squared minus twelve,67 ² - 12,8
4478,fourteen cubed plus twelve cubed plus six,14 ³ + 12 ³ + 6,8
4479,sixty-seven squared minus ten,67 ² - 10,8
4480,fifty-six times eighty,56 * 80,6
4481,sixty-six squared plus five cubed,66 ² + 5 ³,7
4482,six cubed fourths times eighty-three,6 ³ / 4 * 83,7
4483,sixty-seven squared minus six,67 ² - 6,8
4484,sixty-seven squared minus five,67 ² - 5,8
4485,sixty-five times sixty-nine,65 * 69,7
4486,sixty-seven squared minus three,67 ² - 3,8
4487,sixty-seven squared minus two,67 ² - 2,8
4488,thirty cubed sixths minus twelve,30 ³ / 6 - 12,7
4489,sixty-seven squared,67 ²,5
4490,thirty cubed sixths minus ten,30 ³ / 6 - 10,7
4491,thirty cubed sixths minus nine,30 ³ / 6 - 9,7
4492,thirty cubed sixths minus eight,30 ³ / 6 - 8,7
4493,sixty-seven squared plus four,67 ² + 4,7
4494,thirty cubed sixths minus six,30 ³ / 6 - 6,7
4495,thirty cubed sixths minus five,30 ³ / 6 - 5,7
4496,thirty cubed sixths minus four,30 ³ / 6 - 4,7
4497,thirty cubed sixths minus three,30 ³ / 6 - 3,7
4498,thirty cubed sixths minus two,30 ³ / 6 - 2,7
4499,thirty cubed sixths minus one,30 ³ / 6 - 1,7
4500,thirty cubed sixths,30 ³ / 6,4
4501,nine thousand two halves,9002 / 2,5
4502,nine thousand four halves,9004 / 2,5
4503,nine thousand six halves,9006 / 2,5
4504,nine thousand eight halves,9008 / 2,5
4505,nine thousand ten halves,9010 / 2,5
4506,nine thousand twelve halves,9012 / 2,5
4507,nine thousand fourteen halves,9014 / 2,6
4508,nine thousand sixteen halves,9016 / 2,6
4509,nine thousand eighteen halves,9018 / 2,6
4510,nine thousand twenty halves,9020 / 2,6
4511,nine thousand twenty-two halves,9022 / 2,7
4512,thirty cubed sixths plus twelve,30 ³ / 6 + 12,6
4513,nine thousand twenty-six halves,9026 / 2,7
4514,nine thousand twenty-eight halves,9028 / 2,7
4515,nine thousand thirty halves,9030 / 2,6
4516,nine thousand thirty-two halves,9032 / 2,7
4517,nine thousand thirty-four halves,9034 / 2,7
4518,nine times five hundred two,9 * 502,6
4519,nine thousand thirty-eight halves,9038 / 2,7
4520,nine thousand forty halves,9040 / 2,6
4521,nine thousand forty-two halves,9042 / 2,7
4522,nine thousand forty-four halves,9044 / 2,7
4523,nine thousand forty-six halves,9046 / 2,7
4524,nine thousand forty-eight halves,9048 / 2,7
4525,nine thousand fifty halves,9050 / 2,6
4526,nine thousand fifty-two halves,9052 / 2,7
4527,nine times five hundred three,9 * 503,6
4528,nine thousand fifty-six halves,9056 / 2,7
4529,nine thousand fifty-eight halves,9058 / 2,7
4530,nine thousand sixty halves,9060 / 2,6
4531,nine thousand sixty-two halves,9062 / 2,7
4532,nine thousand sixty-four halves,9064 / 2,7
4533,nine thousand sixty-six halves,9066 / 2,7
4534,nine thousand sixty-eight halves,9068 / 2,7
4535,nine thousand seventy halves,9070 / 2,7
4536,fifty-six times nine squared,56 * 9 ²,6
4537,fifty-three squared plus twelve cubed,53 ² + 12 ³,7
4538,nine thousand seventy-six halves,9076 / 2,8
4539,fifty-one times eighty-nine,51 * 89,7
4540,nine thousand eighty halves,9080 / 2,6
4541,nine thousand eighty-two halves,9082 / 2,7
4542,nine thousand eighty-four halves,9084 / 2,7
4543,nine thousand eighty-six halves,9086 / 2,7
4544,nine thousand eighty-eight halves,9088 / 2,7
4545,nine thousand ninety halves,9090 / 2,6
4546,nine thousand ninety-two halves,9092 / 2,7
4547,nine thousand ninety-four halves,9094 / 2,7
4548,nine thousand ninety-six halves,9096 / 2,7
4549,nine thousand ninety-eight halves,9098 / 2,7
4550,fifty times ninety-one,50 * 91,6
4551,nine thousand one hundred two halves,9102 / 2,8
4552,nine thousand one hundred four halves,9104 / 2,8
4553,nine thousand one hundred six halves,9106 / 2,8
4554,nine times five hundred six,9 * 506,6
4555,nine thousand one hundred ten halves,9110 / 2,8
4556,forty-one thousand four ninths,41004 / 9,7
4557,seven squared times ninety-three,7 ² * 93,7
4558,fifty-three times eighty-six,53 * 86,7
4559,nine times five hundred six plus five,9 * 506 + 5,8
4560,five times nine hundred twelve,5 * 912,6
4561,nine squared squared minus two thousand,(9 ²) ² - 2000,8
4562,ninety squared halves plus eight cubed,90 ² / 2 + 8 ³,7
4563,thirty-nine cubed thirteenths,39 ³ / 13,6
4564,thirty cubed sixths plus four cubed,30 ³ / 6 + 4 ³,7
4565,fifty-five times eighty-three,55 * 83,7
4566,thirty-nine cubed thirteenths plus three,39 ³ / 13 + 3,8
4567,thirty-nine cubed thirteenths plus four,39 ³ / 13 + 4,8
4568,nine times eight cubed minus forty,9 * 8 ³ - 40,8
4569,thirty-nine cubed thirteenths plus six,39 ³ / 13 + 6,8
4570,five times nine hundred fourteen,5 * 914,7
4571,thirty-nine cubed thirteenths plus eight,39 ³ / 13 + 8,8
4572,nine times five hundred eight,9 * 508,6
4573,sixty-two squared plus nine cubed,62 ² + 9 ³,7
4574,sixty-eight squared minus fifty,68 ² - 50,8
4575,fifteen times three hundred five,15 * 305,7
4576,fifty-two times eighty-eight,52 * 88,7
4577,nine times five hundred eight plus five,9 * 508 + 5,8
4578,nine times eight cubed minus thirty,9 * 8 ³ - 30,8
4579,sixty-seven squared plus ninety,67 ² + 90,8
4580,five times nine hundred sixteen,5 * 916,7
4581,nine times five hundred nine,9 * 509,6
4582,fifty-eight times seventy-nine,58 * 79,8
4583,nine times eight cubed minus five squared,9 * 8 ³ - 5 ²,8
4584,fifty-five thousand eight twelfths,55008 / 12,7
4585,five times nine hundred seventeen,5 * 917,8
4586,nine times five hundred nine plus five,9 * 509 + 5,8
4587,nine times five hundred nine plus six,9 * 509 + 6,8
4588,sixty-eight squared minus six squared,68 ² - 6 ²,8
4589,nine times eight cubed minus nineteen,9 * 8 ³ - 19,8
4590,fifty-one times ninety,51 * 90,6
4591,fifty-one times ninety plus one,51 * 90 + 1,8
4592,fifty-six times eighty-two,56 * 82,7
4593,nine times eight cubed minus fifteen,9 * 8 ³ - 15,8
4594,sixty-eight squared minus thirty,68 ² - 30,8
4595,five times nine hundred nineteen,5 * 919,7
4596,nine times eight cubed minus twelve,9 * 8 ³ - 12,7
4597,sixty-eight squared minus three cubed,68 ² - 3 ³,8
4598,nine times eight cubed minus ten,9 * 8 ³ - 10,7
4599,nine times eight cubed minus nine,9 * 8 ³ - 9,7
4600,forty-six times ten squared,46 * 10 ²,6
4601,forty-six thousand ten tenths,46010 / 10,7
4602,twenty-three thousand ten fifths,23010 / 5,7
4603,nine times eight cubed minus five,9 * 8 ³ - 5,7
4604,nine times eight cubed minus four,9 * 8 ³ - 4,7
4605,nine times eight cubed minus three,9 * 8 ³ - 3,7
4606,nine times eight cubed minus two,9 * 8 ³ - 2,7
4607,nine times eight cubed minus one,9 * 8 ³ - 1,7
4608,nine times eight cubed,9 * 8 ³,4
4609,nine times eight cubed plus one,9 * 8 ³ + 1,6
4610,nine times eight cubed plus two,9 * 8 ³ + 2,6
4611,nine times eight cubed plus three,9 * 8 ³ + 3,6
4612,nine times eight cubed plus four,9 * 8 ³ + 4,6
4613,nine times eight cubed plus five,9 * 8 ³ + 5,6
4614,nine times eight cubed plus six,9 * 8 ³ + 6,6
4615,sixty-eight squared minus nine,68 ² - 9,7
4616,nine times eight cubed plus eight,9 * 8 ³ + 8,6
4617,nineteen times nine cubed thirds,19 * 9 ³ / 3,6
4618,nine times eight cubed plus ten,9 * 8 ³ + 10,6
4619,sixty-eight squared minus five,68 ² - 5,7
4620,nine times eight cubed plus twelve,9 * 8 ³ + 12,6
4621,sixty-eight squared minus three,68 ² - 3,7
4622,sixty-eight squared minus two,68 ² - 2,7
4623,sixty-eight squared minus one,68 ² - 1,7
4624,sixty-eight squared,68 ²,4
4625,sixty-eight squared plus one,68 ² + 1,6
4626,sixty-eight squared plus two,68 ² + 2,6
4627,sixty-eight squared plus three,68 ² + 3,6
4628,sixty-eight squared plus four,68 ² + 4,6
4629,sixty-eight squared plus five,68 ² + 5,6
4630,sixty-eight squared plus six,68 ² + 6,6
4631,sixty-eight squared plus seven,68 ² + 7,7
4632,sixty-eight squared plus eight,68 ² + 8,6
4633,sixty-eight squared plus nine,68 ² + 9,6
4634,sixty-eight squared plus ten,68 ² + 10,6
4635,fifteen times three hundred nine,15 * 309,7
4636,sixty-eight squared plus twelve,68 ² + 12,6
4637,sixty-eight squared plus thirteen,68 ² + 13,7
4638,sixty-eight squared plus fourteen,68 ² + 14,7
4639,sixty-eight squared plus fifteen,68 ² + 15,7
4640,fifty-eight times eighty,58 * 80,6
4641,fifty-one times ninety-one,51 * 91,7
4642,sixty-eight squared plus eighteen,68 ² + 18,7
4643,sixty-eight squared plus nineteen,68 ² + 19,7
4644,six cubed fourths times eighty-six,6 ³ / 4 * 86,7
4645,five times nine cubed plus ten cubed,5 * 9 ³ + 10 ³,7
4646,forty-six times one hundred one,46 * 101,8
4647,nine thousand six halves plus twelve squared,9006 / 2 + 12 ²,8
4648,fifty-six times eighty-three,56 * 83,7
4649,sixty-eight squared plus five squared,68 ² + 5 ²,7
4650,fifty times ninety-three,50 * 93,6
4651,sixty-eight squared plus three cubed,68 ² + 3 ³,7
4652,nine thousand three hundred four halves,9304 / 2,8
4653,nine thousand three hundred six halves,9306 / 2,8
4654,sixty-eight squared plus thirty,68 ² + 30,7
4655,seven squared times ninety-five,7 ² * 95,7
4656,nine thousand three hundred twelve halves,9312 / 2,8
4657,five thousand minus seven cubed,5000 - 7 ³,8
4658,nine times eight cubed plus fifty,9 * 8 ³ + 50,7
4659,fifty times ninety-three plus nine,50 * 93 + 9,8
4660,sixty-eight squared plus six squared,68 ² + 6 ²,7
4661,sixty-nine squared minus ten squared,69 ² - 10 ²,8
4662,nine times five hundred eighteen,9 * 518,7
4663,sixty-eight squared plus thirty-nine,68 ² + 39,8
4664,fifty-three times eighty-eight,53 * 88,7
4665,five times nine hundred thirty-three,5 * 933,8
4666,sixty-eight squared plus forty-two,68 ² + 42,8
4667,fourteen thousand one thirds,14001 / 3,6
4668,fourteen thousand four thirds,14004 / 3,6
4669,fourteen thousand seven thirds,14007 / 3,7
4670,fourteen thousand ten thirds,14010 / 3,6
4671,fourteen thousand thirteen thirds,14013 / 3,7
4672,fourteen thousand sixteen thirds,14016 / 3,7
4673,fourteen thousand nineteen thirds,14019 / 3,7
4674,sixty-eight squared plus fifty,68 ² + 50,7
4675,fifty-five times eighty-five,55 * 85,7
4676,fourteen thousand twenty-eight thirds,14028 / 3,8
4677,fourteen thousand thirty-one thirds,14031 / 3,8
4678,fourteen thousand thirty-four thirds,14034 / 3,8
4679,fourteen thousand ten thirds plus nine,14010 / 3 + 9,8
4680,fifty-two times ninety,52 * 90,6
4681,fourteen thousand forty-three thirds,14043 / 3,8
4682,fourteen thousand forty-six thirds,14046 / 3,8
4683,fourteen thousand forty-nine thirds,14049 / 3,8
4684,sixty-eight squared plus sixty,68 ² + 60,7
4685,fourteen thousand fifty-five thirds,14055 / 3,8
4686,fourteen thousand fifty-eight thirds,14058 / 3,8
4687,fourteen thousand sixty-one thirds,14061 / 3,8
4688,sixty-eight squared plus four cubed,68 ² + 4 ³,7
4689,nine times eight cubed plus nine squared,9 * 8 ³ + 9 ²,7
4690,sixty-seven times seventy,67 * 70,8
4691,nine times eight cubed plus eighty-three,9 * 8 ³ + 83,8
4692,sixty-eight times sixty-nine,68 * 69,7
4693,thirteen times nineteen squared,13 * 19 ²,6
4694,fourteen thousand eighty-two thirds,14082 / 3,8
4695,fourteen thousand eighty-five thirds,14085 / 3,8
4696,four squared cubed plus six hundred,(4 ²) ³ + 600,7
4697,fifty squared plus thirteen cubed,50 ² + 13 ³,7
4698,fifty-eight times nine squared,58 * 9 ²,6
4699,fifty-eight times nine squared plus one,58 * 9 ² + 1,8
4700,fifty times ninety-four,50 * 94,6
4701,forty-seven thousand ten tenths,47010 / 10,8
4702,nine thousand four hundred four halves,9404 / 2,8
4703,nine thousand four hundred six halves,9406 / 2,8
4704,six times twenty-eight squared,6 * 28 ²,6
4705,sixty-eight squared plus nine squared,68 ² + 9 ²,7
4706,nine thousand four hundred twelve halves,9412 / 2,8
4707,nine times five hundred twenty-three,9 * 523,8
4708,nine times eight cubed plus ten squared,9 * 8 ³ + 10 ²,7
4709,six times twenty-eight squared plus five,6 * 28 ² + 5,8
4710,fifteen times three hundred fourteen,15 * 314,8
4711,sixty-nine squared minus fifty,69 ² - 50,8
4712,five thousand minus twelve cubed sixths,5000 - 12 ³ / 6,8
4713,six times twenty-eight squared plus nine,6 * 28 ² + 9,8
4714,sixty-eight squared plus ninety,68 ² + 90,7
4715,sixty-six thousand ten fourteenths,66010 / 14,8
4716,thirty cubed sixths plus six cubed,30 ³ / 6 + 6 ³,7
4717,fifty-three times eighty-nine,53 * 89,7
4718,nine thousand four halves plus six cubed,9004 / 2 + 6 ³,8
4719,thirty-nine times eleven squared,39 * 11 ²,8
4720,fifty-nine times eighty,59 * 80,6
4721,sixty-one squared plus ten cubed,61 ² + 10 ³,7
4722,fifty-nine times eighty plus two,59 * 80 + 2,8
4723,fifty-nine times eighty plus three,59 * 80 + 3,8
4724,sixty-eight squared plus ten squared,68 ² + 10 ²,7
4725,twenty-one times fifteen squared,21 * 15 ²,7
4726,fifty-nine times eighty plus six,59 * 80 + 6,8
4727,eighteen thousand nine hundred eight fourths,18908 / 4,9
4728,three thousand plus twelve cubed,3000 + 12 ³,6
4729,four thousand plus nine cubed,4000 + 9 ³,6
4730,fifty-five times eighty-six,55 * 86,7
4731,four thousand two plus nine cubed,4002 + 9 ³,7
4732,fifty-two times ninety-one,52 * 91,7
4733,nine times eight cubed plus five cubed,9 * 8 ³ + 5 ³,7
4734,four thousand five plus nine cubed,4005 + 9 ³,7
4735,four thousand six plus nine cubed,4006 + 9 ³,7
4736,four cubed times seventy-four,4 ³ * 74,7
4737,ninety thousand three nineteenths,90003 / 19,7
4738,four thousand nine plus nine cubed,4009 + 9 ³,7
4739,four thousand ten plus nine cubed,4010 + 9 ³,7
4740,sixty times seventy-nine,60 * 79,7
4741,four thousand twelve plus nine cubed,4012 + 9 ³,7
4742,nineteen thousand fourths minus eight,19000 / 4 - 8,8
4743,fifty-one times ninety-three,51 * 93,7
4744,fourteen cubed plus two thousand,14 ³ + 2000,7
4745,nineteen thousand fourths minus five,19000 / 4 - 5,8
4746,nineteen thousand fourths minus four,19000 / 4 - 4,8
4747,nineteen thousand fourths minus three,19000 / 4 - 3,8
4748,nineteen thousand fourths minus two,19000 / 4 - 2,8
4749,sixty-nine squared minus twelve,69 ² - 12,7
4750,nineteen thousand fourths,19000 / 4,5
4751,nineteen thousand four fourths,19004 / 4,6
4752,nineteen thousand eight fourths,19008 / 4,6
4753,nineteen thousand twelve fourths,19012 / 4,6
4754,nineteen thousand sixteen fourths,19016 / 4,7
4755,sixty-nine squared minus six,69 ² - 6,7
4756,sixty-nine squared minus five,69 ² - 5,7
4757,sixty-nine squared minus four,69 ² - 4,7
4758,sixty-nine squared minus three,69 ² - 3,7
4759,sixty-nine squared minus two,69 ² - 2,7
4760,sixty-nine squared minus one,69 ² - 1,7
4761,sixty-nine squared,69 ²,4
4762,sixty-nine squared plus one,69 ² + 1,6
4763,sixty-nine squared plus two,69 ² + 2,6
4764,sixty-nine squared plus three,69 ² + 3,6
4765,sixty-nine squared plus four,69 ² + 4,6
4766,sixty-nine squared plus five,69 ² + 5,6
4767,sixty-nine squared plus six,69 ² + 6,6
4768,sixty-nine squared plus seven,69 ² + 7,7
4769,sixty-nine squared plus eight,69 ² + 8,6
4770,fifty-three times ninety,53 * 90,6
4771,sixty-nine squared plus ten,69 ² + 10,6
4772,nineteen thousand eighty-eight fourths,19088 / 4,8
4773,sixty-nine squared plus twelve,69 ² + 12,6
4774,sixty-nine squared plus thirteen,69 ² + 13,7
4775,sixty-nine squared plus fourteen,69 ² + 14,7
4776,sixty-nine squared plus fifteen,69 ² + 15,7
4777,sixty-nine squared plus four squared,69 ² + 4 ²,7
4778,forty-three thousand two ninths,43002 / 9,7
4779,fifty-nine times nine squared,59 * 9 ²,6
4780,sixty-nine squared plus nineteen,69 ² + 19,7
4781,sixty-nine squared plus twenty,69 ² + 20,7
4782,fifty-nine times nine squared plus three,59 * 9 ² + 3,8
4783,fifty-nine times nine squared plus four,59 * 9 ² + 4,8
4784,five thousand minus six cubed,5000 - 6 ³,7
4785,five thousand one minus six cubed,5001 - 6 ³,8
4786,sixty-nine squared plus five squared,69 ² + 5 ²,7
4787,five thousand three minus six cubed,5003 - 6 ³,8
4788,sixty-nine squared plus three cubed,69 ² + 3 ³,7
4789,five thousand five minus six cubed,5005 - 6 ³,8
4790,ninety-one thousand ten nineteenths,91010 / 19,8
4791,sixty-nine squared plus thirty,69 ² + 30,7
4792,fourteen squared squared eighths minus ten,(14 ²) ² / 8 - 10,8
4793,fourteen squared squared eighths minus nine,(14 ²) ² / 8 - 9,8
4794,fifty-one times ninety-four,51 * 94,7
4795,sixty times eighty minus five,60 * 80 - 5,8
4796,fourteen squared squared eighths minus six,(14 ²) ² / 8 - 6,8
4797,sixty-nine squared plus six squared,69 ² + 6 ²,7
4798,fourteen squared squared eighths minus four,(14 ²) ² / 8 - 4,8
4799,fourteen squared squared eighths minus three,(14 ²) ² / 8 - 3,8
4800,sixty times eighty,60 * 80,5
4801,forty-eight thousand ten tenths,48010 / 10,7
4802,fourteen squared squared eighths,(14 ²) ² / 8,5
4803,three times eight thousand five fifths,3 * 8005 / 5,7
4804,four times twelve thousand ten tenths,4 * 12010 / 10,7
4805,five times thirty-one squared,5 * 31 ²,6
4806,six times eight hundred one,6 * 801,6
4807,fourteen squared squared eighths plus five,(14 ²) ² / 8 + 5,7
4808,eight times six hundred one,8 * 601,6
4809,sixty times eighty plus nine,60 * 80 + 9,7
4810,fourteen squared squared eighths plus eight,(14 ²) ² / 8 + 8,7
4811,fourteen squared squared eighths plus nine,(14 ²) ² / 8 + 9,7
4812,twelve times four hundred one,12 * 401,6
4813,seventeen cubed minus ten squared,17 ³ - 10 ²,8
4814,fifty-eight times eighty-three,58 * 83,7
4815,nine times five hundred thirty-five,9 * 535,8
4816,eight times six hundred two,8 * 602,6
4817,eight times six hundred two plus one,8 * 602 + 1,8
4818,six times eight hundred three,6 * 803,6
4819,seventy squared minus nine squared,70 ² - 9 ²,8
4820,seventy squared minus eighty,70 ² - 80,8
4821,sixty-nine squared plus sixty,69 ² + 60,7
4822,six times eight hundred three plus four,6 * 803 + 4,8
4823,fifty-three times ninety-one,53 * 91,7
4824,twelve times four hundred two,12 * 402,6
4825,four squared cubed plus nine cubed,(4 ²) ³ + 9 ³,6
4826,nineteen times five hundred eight halves,19 * 508 / 2,8
4827,four squared cubed plus nine cubed plus two,(4 ²) ³ + 9 ³ + 2,8
4828,sixty-eight times seventy-one,68 * 71,8
4829,four squared cubed plus nine cubed plus four,(4 ²) ³ + 9 ³ + 4,8
4830,six times eight hundred five,6 * 805,6
4831,five thousand minus thirteen squared,5000 - 13 ²,8
4832,eight times six hundred four,8 * 604,6
4833,nine squared squared minus twelve cubed,(9 ²) ² - 12 ³,7
4834,fifty-eight thousand eight twelfths,58008 / 12,7
4835,twenty-nine thousand ten sixths,29010 / 6,7
4836,twelve times four hundred three,12 * 403,6
4837,twelve times four hundred three plus one,12 * 403 + 1,8
4838,fifty-nine times eighty-two,59 * 82,7
4839,twelve times four hundred three plus three,12 * 403 + 3,8
4840,ten times twenty-two squared,10 * 22 ²,6
4841,sixty-nine squared plus eighty,69 ² + 80,7
4842,six times eight hundred seven,6 * 807,7
4843,ten times twenty-two squared plus three,10 * 22 ² + 3,8
4844,sixty-two squared plus ten cubed,62 ² + 10 ³,7
4845,fifty-one times ninety-five,51 * 95,7
4846,ten times twenty-two squared plus six,10 * 22 ² + 6,8
4847,sixty-nine squared plus eighty-six,69 ² + 86,8
4848,twelve times four hundred four,12 * 404,6
4849,seventeen cubed minus four cubed,17 ³ - 4 ³,8
4850,fifty times ninety-seven,50 * 97,7
4851,seven squared times ninety-nine,7 ² * 99,7
4852,sixty times nine squared minus eight,60 * 9 ² - 8,8
4853,five to the fifth plus twelve cubed,5 ⁵ + 12 ³,7
4854,six times eight hundred nine,6 * 809,6
4855,sixty times nine squared minus five,60 * 9 ² - 5,8
4856,five thousand minus twelve squared,5000 - 12 ²,7
4857,sixty times nine squared minus three,60 * 9 ² - 3,8
4858,sixty-eight thousand twelve fourteenths,68012 / 14,8
4859,sixty times nine squared minus one,60 * 9 ² - 1,8
4860,sixty times nine squared,60 * 9 ²,5
4861,sixty times nine squared plus one,60 * 9 ² + 1,7
4862,sixty times nine squared plus two,60 * 9 ² + 2,7
4863,sixty times nine squared plus three,60 * 9 ² + 3,7
4864,nineteen times four squared squared,19 * (4 ²) ²,6
4865,sixty times nine squared plus five,60 * 9 ² + 5,7
4866,sixty times nine squared plus six,60 * 9 ² + 6,7
4867,nineteen times four squared squared plus three,19 * (4 ²) ² + 3,8
4868,sixty times nine squared plus eight,60 * 9 ² + 8,7
4869,sixty times nine squared plus nine,60 * 9 ² + 9,7
4870,sixty times nine squared plus ten,60 * 9 ² + 10,7
4871,sixty-one times eighty minus nine,61 * 80 - 9,9
4872,twelve times four hundred six,12 * 406,6
4873,seventeen cubed minus forty,17 ³ - 40,8
4874,twelve times four hundred six plus two,12 * 406 + 2,8
4875,thirty-nine times five cubed,39 * 5 ³,6
4876,thirty-nine thousand eight eighths,39008 / 8,7
4877,thirty-nine thousand sixteen eighths,39016 / 8,8
4878,six times eight hundred thirteen,6 * 813,7
4879,five thousand four minus five cubed,5004 - 5 ³,8
4880,sixty-one times eighty,61 * 80,6
4881,five thousand six minus five cubed,5006 - 5 ³,8
4882,seventy squared minus eighteen,70 ² - 18,8
4883,five thousand eight minus five cubed,5008 - 5 ³,8
4884,twelve times four hundred seven,12 * 407,7
4885,five thousand ten minus five cubed,5010 - 5 ³,8
4886,sixty-nine squared plus five cubed,69 ² + 5 ³,7
4887,five thousand twelve minus five cubed,5012 - 5 ³,8
4888,seventy squared minus twelve,70 ² - 12,7
4889,forty-four thousand one ninths,44001 / 9,7
4890,forty-four thousand ten ninths,44010 / 9,7
4891,seventy squared minus nine,70 ² - 9,7
4892,seventy squared minus eight,70 ² - 8,7
4893,seventeen cubed minus twenty,17 ³ - 20,8
4894,seventy squared minus six,70 ² - 6,7
4895,seventy squared minus five,70 ² - 5,7
4896,thirty-four times twelve squared,34 * 12 ²,6
4897,seventy squared minus three,70 ² - 3,7
4898,seventy squared minus two,70 ² - 2,7
4899,seventy squared minus one,70 ² - 1,7
4900,seventy squared,70 ²,4
4901,seventy squared plus one,70 ² + 1,6
4902,seventy squared plus two,70 ² + 2,6
4903,seventy squared plus three,70 ² + 3,6
4904,seventy squared plus four,70 ² + 4,6
4905,seventy squared plus five,70 ² + 5,6
4906,seventy squared plus six,70 ² + 6,6
4907,seventeen cubed minus six,17 ³ - 6,7
4908,twelve times four hundred nine,12 * 409,6
4909,seventy squared plus nine,70 ² + 9,6
4910,seventy squared plus ten,70 ² + 10,6
4911,seventeen cubed minus two,17 ³ - 2,7
4912,seventy squared plus twelve,70 ² + 12,6
4913,seventeen cubed,17 ³,4
4914,seventeen cubed plus one,17 ³ + 1,6
4915,seventeen cubed plus two,17 ³ + 2,6
4916,seventeen cubed plus three,17 ³ + 3,6
4917,seventeen cubed plus four,17 ³ + 4,6
4918,seventeen cubed plus five,17 ³ + 5,6
4919,seventeen cubed plus six,17 ³ + 6,6
4920,sixty times eighty-two,60 * 82,6
4921,seventeen cubed plus eight,17 ³ + 8,6
4922,seventeen cubed plus nine,17 ³ + 9,6
4923,seventeen cubed plus ten,17 ³ + 10,6
4924,sixty-four thousand twelve thirteenths,64012 / 13,8
4925,seventeen cubed plus twelve,17 ³ + 12,6
4926,seventeen cubed plus thirteen,17 ³ + 13,7
4927,seventeen cubed plus fourteen,17 ³ + 14,7
4928,fifty-six times eighty-eight,56 * 88,7
4929,fifty-three times ninety-three,53 * 93,7
4930,fifty-eight times eighty-five,58 * 85,7
4931,seventeen cubed plus eighteen,17 ³ + 18,7
4932,seventeen cubed plus nineteen,17 ³ + 19,7
4933,seventeen cubed plus twenty,17 ³ + 20,7
4934,five thousand minus sixty-six,5000 - 66,8
4935,five thousand minus sixty-five,5000 - 65,8
4936,five thousand minus four cubed,5000 - 4 ³,7
4937,five thousand one minus four cubed,5001 - 4 ³,8
4938,seventeen cubed plus five squared,17 ³ + 5 ²,7
4939,five thousand three minus four cubed,5003 - 4 ³,8
4940,five thousand minus sixty,5000 - 60,7
4941,sixty-one times nine squared,61 * 9 ²,6
4942,five thousand six minus four cubed,5006 - 4 ³,8
4943,seventeen cubed plus thirty,17 ³ + 30,7
4944,twelve times four hundred twelve,12 * 412,6
4945,eighty-nine thousand ten halves ninths,89010 / 2 / 9,8
4946,five thousand ten minus four cubed,5010 - 4 ³,8
4947,five thousand minus fifty-three,5000 - 53,8
4948,ninety-four thousand twelve nineteenths,94012 / 19,8
4949,seventeen cubed plus six squared,17 ³ + 6 ²,7
4950,fifty-five times ninety,55 * 90,6
4951,nine thousand nine hundred two halves,9902 / 2,8
4952,eight times six hundred nineteen,8 * 619,7
4953,seventeen cubed plus forty,17 ³ + 40,7
4954,sixty-five squared plus nine cubed,65 ² + 9 ³,7
4955,nine thousand nine hundred ten halves,9910 / 2,8
4956,fifty-nine times eighty-four,59 * 84,7
4957,five thousand minus forty-three,5000 - 43,8
4958,five thousand eight minus fifty,5008 - 50,8
4959,five thousand nine minus fifty,5009 - 50,8
4960,sixty-two times eighty,62 * 80,6
4961,five thousand one minus forty,5001 - 40,8
4962,five thousand twelve minus fifty,5012 - 50,8
4963,seventeen cubed plus fifty,17 ³ + 50,7
4964,five thousand minus six squared,5000 - 6 ²,7
